timestamp,grid_electricity_consumption,solar_energy_consumption
2020-01-04 19:00:00,31.328098539744225,0.0
2020-01-04 20:00:00,36.2511741655603,0.0
2020-01-04 21:00:00,35.395373945368625,0.0
2020-01-04 22:00:00,48.15674859594359,0.0
2020-01-04 23:00:00,50.442756032798655,0.0
2020-01-05 00:00:00,51.574459059319416,0.0
2020-01-05 01:00:00,36.89784526373149,0.0
2020-01-05 02:00:00,49.29196570424851,0.0
2020-01-05 03:00:00,40.426864031534876,0.0
2020-01-05 04:00:00,41.32342777513453,0.0
2020-01-05 05:00:00,31.534462284996657,0.0
2020-01-05 06:00:00,54.190427401666824,37.35227484887173
2020-01-05 07:00:00,41.12609077186014,47.39280644567422
2020-01-05 08:00:00,53.80069033387014,39.51529617022088
2020-01-05 09:00:00,47.28756507334936,10.539841966639791
2020-01-05 10:00:00,47.96680494524482,19.9401109739585
2020-01-05 11:00:00,37.752413863759045,30.17145397875613
2020-01-05 12:00:00,34.297562924245824,15.578349933241471
2020-01-05 13:00:00,33.04009403918303,45.342177181433726
2020-01-05 14:00:00,49.54693014983358,10.557198332201994
2020-01-05 15:00:00,36.25392154029323,42.006138361724766
2020-01-05 16:00:00,48.42441136616092,30.016499965340365
2020-01-05 17:00:00,31.829504178616745,41.32418741271445
2020-01-05 18:00:00,53.938113881920174,29.254180322124196
2020-01-05 19:00:00,39.79088861623968,0.0
2020-01-05 20:00:00,36.073992352532656,0.0
2020-01-05 21:00:00,44.72294858156524,0.0
2020-01-05 22:00:00,32.505822876377486,0.0
2020-01-05 23:00:00,35.77178058944464,0.0
2020-01-06 00:00:00,32.77388471172624,0.0
2020-01-06 01:00:00,32.97840654592662,0.0
2020-01-06 02:00:00,30.366283177454747,0.0
2020-01-06 03:00:00,40.23134170078016,0.0
2020-01-06 04:00:00,30.762191656751305,0.0
2020-01-06 05:00:00,42.92062181486775,0.0
2020-01-06 06:00:00,34.30065735626125,17.376286731384624
2020-01-06 07:00:00,37.404880895225446,44.97211490996322
2020-01-06 08:00:00,46.158510675792044,31.44136379113914
2020-01-06 09:00:00,52.968332189340245,28.564517931268103
2020-01-06 10:00:00,51.71072151182186,13.884200713041782
2020-01-06 11:00:00,54.97345367635867,24.64167223784331
2020-01-06 12:00:00,35.3652581045748,45.04143823365334
2020-01-06 13:00:00,44.61597144276294,14.129909982424653
2020-01-06 14:00:00,33.52461415840796,15.836632584268116
2020-01-06 15:00:00,41.31319102627624,16.50983203234275
2020-01-06 16:00:00,41.506774516800455,12.166279674747393
2020-01-06 17:00:00,54.80043603329496,25.788175207981677
2020-01-06 18:00:00,38.28404497097347,19.814580745768083
2020-01-06 19:00:00,34.290454966815005,0.0
2020-01-06 20:00:00,30.235104212770427,0.0
2020-01-06 21:00:00,41.3512884887472,0.0
2020-01-06 22:00:00,49.372033986930155,0.0
2020-01-06 23:00:00,34.79928690984578,0.0
2020-01-07 00:00:00,49.834685137935864,0.0
2020-01-07 01:00:00,53.12504926143709,0.0
2020-01-07 02:00:00,41.07656419229847,0.0
2020-01-07 03:00:00,35.21526404526506,0.0
2020-01-07 04:00:00,30.915529881373438,0.0
2020-01-07 05:00:00,38.96530875659498,0.0
2020-01-07 06:00:00,48.13874225409531,26.425214789704803
2020-01-07 07:00:00,41.791825966962136,29.2998030982781
2020-01-07 08:00:00,51.99605806154232,14.15741509566477
2020-01-07 09:00:00,53.15435291578831,31.55569543709366
2020-01-07 10:00:00,53.561814238606594,24.79520931882866
2020-01-07 11:00:00,54.80609113689154,24.370733707110105
2020-01-07 12:00:00,37.10776700826905,43.70493801300158
2020-01-07 13:00:00,42.894969907548344,32.47007229860962
2020-01-07 14:00:00,50.037376459136695,37.385286946418034
2020-01-07 15:00:00,41.60262539307721,43.478261073602184
2020-01-07 16:00:00,51.86062134926902,35.552663412020664
2020-01-07 17:00:00,33.433733454644674,18.44874704202226
2020-01-07 18:00:00,35.815300838982886,39.52824443250937
2020-01-07 19:00:00,50.595183994325495,0.0
2020-01-07 20:00:00,52.75119951788545,0.0
2020-01-07 21:00:00,49.6531695596576,0.0
2020-01-07 22:00:00,41.15330911219481,0.0
2020-01-07 23:00:00,41.39125944545172,0.0
2020-01-08 00:00:00,31.013434936654495,0.0
2020-01-08 01:00:00,34.03504110895231,0.0
2020-01-08 02:00:00,42.7926650830407,0.0
2020-01-08 03:00:00,36.524375079641615,0.0
2020-01-08 04:00:00,32.027801833605196,0.0
2020-01-08 05:00:00,39.15662063425158,0.0
2020-01-08 06:00:00,40.18279115207994,42.14274295831464
2020-01-08 07:00:00,32.77297695619855,38.419731303694036
2020-01-08 08:00:00,45.9046663277648,14.15662609247966
2020-01-08 09:00:00,48.0741885698694,45.01025207577013
2020-01-08 10:00:00,37.49369344066199,43.29996993132626
2020-01-08 11:00:00,30.05871478627393,10.176607060219007
2020-01-08 12:00:00,47.67960422768981,49.321968530359264
2020-01-08 13:00:00,54.486884577592505,43.48563592086522
2020-01-08 14:00:00,44.6057649213471,30.946359049757493
2020-01-08 15:00:00,30.671649002853965,28.435444152402237
2020-01-08 16:00:00,50.44900336943864,11.489194933754558
2020-01-08 17:00:00,36.00710930352696,40.58445770880961
2020-01-08 18:00:00,32.77641411382327,39.20868859261421
2020-01-08 19:00:00,51.02278859958428,0.0
2020-01-08 20:00:00,32.08820397759872,0.0
2020-01-08 21:00:00,53.33543645066701,0.0
2020-01-08 22:00:00,46.8911737302774,0.0
2020-01-08 23:00:00,52.378456112977204,0.0
2020-01-09 00:00:00,30.637779787356266,0.0
2020-01-09 01:00:00,49.93727059591432,0.0
2020-01-09 02:00:00,47.26043811325331,0.0
2020-01-09 03:00:00,31.59534039457709,0.0
2020-01-09 04:00:00,45.459195093316865,0.0
2020-01-09 05:00:00,38.47202350256508,0.0
2020-01-09 06:00:00,54.512678593207575,20.89599966630635
2020-01-09 07:00:00,37.015720299778934,45.71263681461469
2020-01-09 08:00:00,47.760607250832486,29.01972986870326
2020-01-09 09:00:00,54.65980363013503,39.70945408995002
2020-01-09 10:00:00,38.04656654665372,11.806026583168263
2020-01-09 11:00:00,53.01245669482275,31.92380791671313
2020-01-09 12:00:00,48.27650171593653,40.49225039536395
2020-01-09 13:00:00,41.959006882797354,38.93545130232803
2020-01-09 14:00:00,39.17425923718755,27.912117105317982
2020-01-09 15:00:00,30.892796079165343,34.63008880378988
2020-01-09 16:00:00,40.08607243035902,46.76465296410229
2020-01-09 17:00:00,36.501990153507336,25.903777270330753
2020-01-09 18:00:00,42.19381707961717,45.297555168636364
2020-01-09 19:00:00,42.31075974534539,0.0
2020-01-09 20:00:00,42.383991281443414,0.0
2020-01-09 21:00:00,32.744269098645596,0.0
2020-01-09 22:00:00,45.54932895576866,0.0
2020-01-09 23:00:00,38.79615457080502,0.0
2020-01-10 00:00:00,30.16451099384257,0.0
2020-01-10 01:00:00,38.455073773849165,0.0
2020-01-10 02:00:00,33.39312443932557,0.0
2020-01-10 03:00:00,44.488212608509656,0.0
2020-01-10 04:00:00,42.77456277482911,0.0
2020-01-10 05:00:00,44.79103740285936,0.0
2020-01-10 06:00:00,31.319442087972785,44.0652462044926
2020-01-10 07:00:00,38.02064119068875,23.681574849047507
2020-01-10 08:00:00,42.06057568557706,47.20298387583399
2020-01-10 09:00:00,47.53695949634705,33.731869515171724
2020-01-10 10:00:00,44.249191161916826,29.181221116758405
2020-01-10 11:00:00,50.295069208520836,19.905789534203553
2020-01-10 12:00:00,40.10490121179345,29.3657553887151
2020-01-10 13:00:00,49.03720326454389,35.67622376931148
2020-01-10 14:00:00,33.11721230191864,29.191181654977214
2020-01-10 15:00:00,38.46547363024964,35.384940997377896
2020-01-10 16:00:00,54.101911344166226,26.04922147256016
2020-01-10 17:00:00,35.51526861008971,32.14412074762042
2020-01-10 18:00:00,42.84823595737785,47.20867548316795
2020-01-10 19:00:00,49.87863867197174,0.0
2020-01-10 20:00:00,51.952177765801466,0.0
2020-01-10 21:00:00,53.43448011360038,0.0
2020-01-10 22:00:00,51.27129019492214,0.0
2020-01-10 23:00:00,41.385194458277596,0.0
2020-01-11 00:00:00,36.80328854049227,0.0
2020-01-11 01:00:00,53.314336734968705,0.0
2020-01-11 02:00:00,43.530776769472276,0.0
2020-01-11 03:00:00,53.128677729116376,0.0
2020-01-11 04:00:00,49.82464615235222,0.0
2020-01-11 05:00:00,43.59093506140918,0.0
2020-01-11 06:00:00,41.452538408988126,37.237152667807734
2020-01-11 07:00:00,30.74379609332421,12.312114580605908
2020-01-11 08:00:00,48.63939328753975,41.267441855179065
2020-01-11 09:00:00,31.641062371918284,25.524197647967185
2020-01-11 10:00:00,51.413161981688525,30.82861959136604
2020-01-11 11:00:00,35.54273929354155,37.76184020458052
2020-01-11 12:00:00,54.42014881968193,10.284462986080802
2020-01-11 13:00:00,41.23115992022518,46.217049154258966
2020-01-11 14:00:00,36.50522883009458,18.319975844208525
2020-01-11 15:00:00,50.01951882560607,10.903130967530576
2020-01-11 16:00:00,37.24885777951284,42.65733288773716
2020-01-11 17:00:00,43.87355868989691,45.383014971872804
2020-01-11 18:00:00,44.59179405891001,31.24363970086027
2020-01-11 19:00:00,41.807881482766575,0.0
2020-01-11 20:00:00,49.045875108892076,0.0
2020-01-11 21:00:00,38.752364716611154,0.0
2020-01-11 22:00:00,49.98199995551667,0.0
2020-01-11 23:00:00,49.664168382464894,0.0
2020-01-12 00:00:00,37.930426561817555,0.0
2020-01-12 01:00:00,54.8227443357906,0.0
2020-01-12 02:00:00,52.34474618081008,0.0
2020-01-12 03:00:00,30.222857668746187,0.0
2020-01-12 04:00:00,37.52487651427052,0.0
2020-01-12 05:00:00,49.116173902605745,0.0
2020-01-12 06:00:00,38.55203128400245,25.409330475447973
2020-01-12 07:00:00,34.150261088434824,32.81225638598677
2020-01-12 08:00:00,38.86921507479127,20.884420066685244
2020-01-12 09:00:00,50.91670131901641,24.952277090471053
2020-01-12 10:00:00,42.33069315410461,23.941989861694708
2020-01-12 11:00:00,36.11476622485838,45.21955398019139
2020-01-12 12:00:00,48.47239429399547,41.18083028650007
2020-01-12 13:00:00,54.65207767228502,18.287749624831005
2020-01-12 14:00:00,41.41524283745022,12.503922192817821
2020-01-12 15:00:00,36.40619591197862,38.66844327197285
2020-01-12 16:00:00,45.675432954491036,24.802531751547825
2020-01-12 17:00:00,38.710304435903744,15.548179607057389
2020-01-12 18:00:00,48.945896524212785,28.89317662876344
2020-01-12 19:00:00,35.57259897990535,0.0
2020-01-12 20:00:00,40.77510095886043,0.0
2020-01-12 21:00:00,43.045293289214236,0.0
2020-01-12 22:00:00,39.28478931268901,0.0
2020-01-12 23:00:00,51.67675502821449,0.0
2020-01-13 00:00:00,39.86649163023347,0.0
2020-01-13 01:00:00,34.611360986464334,0.0
2020-01-13 02:00:00,54.18926173909961,0.0
2020-01-13 03:00:00,47.67268783441439,0.0
2020-01-13 04:00:00,53.01101013094759,0.0
2020-01-13 05:00:00,37.25536670220299,0.0
2020-01-13 06:00:00,36.29414085224164,45.689746462800144
2020-01-13 07:00:00,30.794909102349045,28.992367464454034
2020-01-13 08:00:00,41.52129894906471,10.460321497261752
2020-01-13 09:00:00,54.40209750610842,32.92327793672877
2020-01-13 10:00:00,36.8123198920364,11.710196798247816
2020-01-13 11:00:00,35.13880082553164,26.890136120363906
2020-01-13 12:00:00,53.04106962515826,20.885633842295398
2020-01-13 13:00:00,38.13923440986795,34.423668692601936
2020-01-13 14:00:00,42.5085498076456,45.59226613951719
2020-01-13 15:00:00,31.797817235921052,47.42108203080046
2020-01-13 16:00:00,42.04569672752919,43.08070778390078
2020-01-13 17:00:00,33.49038495818368,47.91425976297453
2020-01-13 18:00:00,35.07023942032712,34.262786304329445
2020-01-13 19:00:00,51.99595746546042,0.0
2020-01-13 20:00:00,41.46640188769513,0.0
2020-01-13 21:00:00,47.18497613477861,0.0
2020-01-13 22:00:00,50.732008635536985,0.0
2020-01-13 23:00:00,52.163086302317986,0.0
2020-01-14 00:00:00,30.680660476687066,0.0
2020-01-14 01:00:00,46.2880333983063,0.0
2020-01-14 02:00:00,35.22459248443876,0.0
2020-01-14 03:00:00,47.156322084574484,0.0
2020-01-14 04:00:00,31.284128179134388,0.0
2020-01-14 05:00:00,50.7082117562298,0.0
2020-01-14 06:00:00,45.62857412800565,22.367676274696443
2020-01-14 07:00:00,48.31310063009339,43.04056940529061
2020-01-14 08:00:00,35.12610822743493,33.51786531324609
2020-01-14 09:00:00,50.86256417004118,38.127117091382104
2020-01-14 10:00:00,35.109510947552614,15.442615583837549
2020-01-14 11:00:00,49.956310194162384,36.242676039329055
2020-01-14 12:00:00,52.16824786005926,44.34035497469245
2020-01-14 13:00:00,36.50608200141414,11.026770787417973
2020-01-14 14:00:00,45.70843804148326,45.07266362821627
2020-01-14 15:00:00,37.67848007406597,30.420574928307396
2020-01-14 16:00:00,36.10721286668119,49.06095172302601
2020-01-14 17:00:00,46.123242455198955,33.51316767625544
2020-01-14 18:00:00,44.16588266606429,23.359260872925503
2020-01-14 19:00:00,34.054932088366016,0.0
2020-01-14 20:00:00,35.61961627777441,0.0
2020-01-14 21:00:00,30.09748789825781,0.0
2020-01-14 22:00:00,32.693354625539214,0.0
2020-01-14 23:00:00,53.715265434172494,0.0
2020-01-15 00:00:00,31.944064124155336,0.0
2020-01-15 01:00:00,50.08833805568517,0.0
2020-01-15 02:00:00,34.127950628349055,0.0
2020-01-15 03:00:00,44.39613589113065,0.0
2020-01-15 04:00:00,49.04559566913758,0.0
2020-01-15 05:00:00,34.23562697398414,0.0
2020-01-15 06:00:00,38.61118420613493,19.726603363231302
2020-01-15 07:00:00,30.142916446020248,43.5310703380882
2020-01-15 08:00:00,43.127397819536526,13.52483924694102
2020-01-15 09:00:00,32.41214491538125,31.96694938281911
2020-01-15 10:00:00,38.968555999124774,48.29497980960354
2020-01-15 11:00:00,38.727517635360414,11.726219335177852
2020-01-15 12:00:00,34.46565446545647,48.51870354242156
2020-01-15 13:00:00,45.91707330607071,40.884508160416374
2020-01-15 14:00:00,41.14612818105381,25.989636660479583
2020-01-15 15:00:00,36.75932847715682,26.44463390835654
2020-01-15 16:00:00,33.03202371039801,36.00877698797919
2020-01-15 17:00:00,48.59857034418563,20.992957202783614
2020-01-15 18:00:00,50.897973940667555,38.56859153842618
2020-01-15 19:00:00,53.09362186057999,0.0
2020-01-15 20:00:00,50.5876382156391,0.0
2020-01-15 21:00:00,43.32680317999201,0.0
2020-01-15 22:00:00,51.71271822859529,0.0
2020-01-15 23:00:00,33.07227313245377,0.0
2020-01-16 00:00:00,37.55324714189021,0.0
2020-01-16 01:00:00,34.97237635328736,0.0
2020-01-16 02:00:00,53.93019485576226,0.0
2020-01-16 03:00:00,30.499979030332813,0.0
2020-01-16 04:00:00,51.853576468089045,0.0
2020-01-16 05:00:00,41.74743361101374,0.0
2020-01-16 06:00:00,45.265769027645945,26.772433995711115
2020-01-16 07:00:00,43.94129663531543,29.535365240550743
2020-01-16 08:00:00,42.75748190185878,14.597006770710914
2020-01-16 09:00:00,36.98605303844587,23.237725175535196
2020-01-16 10:00:00,32.67703538196105,29.747247646555554
2020-01-16 11:00:00,47.21485475541071,26.840422470437993
2020-01-16 12:00:00,37.61773698318813,19.215123639280726
2020-01-16 13:00:00,54.31402705526158,37.84973901185715
2020-01-16 14:00:00,47.307326035712876,24.071383009688454
2020-01-16 15:00:00,52.19285628929261,31.33446866506609
2020-01-16 16:00:00,45.050796900665276,39.70233907385769
2020-01-16 17:00:00,45.60203082317542,30.60283801335406
2020-01-16 18:00:00,53.75459030521085,16.254306748540213
2020-01-16 19:00:00,39.391083958600525,0.0
2020-01-16 20:00:00,38.609907298293805,0.0
2020-01-16 21:00:00,34.4514919386043,0.0
2020-01-16 22:00:00,53.73756986724533,0.0
2020-01-16 23:00:00,37.074701933153854,0.0
2020-01-17 00:00:00,49.0444401412348,0.0
2020-01-17 01:00:00,46.22410882474533,0.0
2020-01-17 02:00:00,42.784715231937895,0.0
2020-01-17 03:00:00,54.33261389392359,0.0
2020-01-17 04:00:00,36.75918304207716,0.0
2020-01-17 05:00:00,37.82530696278278,0.0
2020-01-17 06:00:00,32.030970982622506,28.155655734816044
2020-01-17 07:00:00,32.89349727352936,21.55824987162971
2020-01-17 08:00:00,51.33206691120539,24.509402422086453
2020-01-17 09:00:00,43.74413529421828,41.37701810946517
2020-01-17 10:00:00,31.88921364790472,18.847174233032685
2020-01-17 11:00:00,51.20494730875297,39.60691820315509
2020-01-17 12:00:00,36.490192338958025,35.1423566739591
2020-01-17 13:00:00,46.74568410375541,34.412822257287495
2020-01-17 14:00:00,34.42373016494351,22.227165905127585
2020-01-17 15:00:00,33.883564794979414,27.884086485149883
2020-01-17 16:00:00,53.71865043461179,36.057956941204786
2020-01-17 17:00:00,54.146165037763815,30.646948661093948
2020-01-17 18:00:00,49.901482530401566,29.428418902117674
2020-01-17 19:00:00,41.01778048673767,0.0
2020-01-17 20:00:00,36.44051305003362,0.0
2020-01-17 21:00:00,50.5350635124116,0.0
2020-01-17 22:00:00,50.542390081512345,0.0
2020-01-17 23:00:00,38.573862009936704,0.0
2020-01-18 00:00:00,53.97220577566665,0.0
2020-01-18 01:00:00,32.41965583700816,0.0
2020-01-18 02:00:00,52.71301989820013,0.0
2020-01-18 03:00:00,41.50158853983987,0.0
2020-01-18 04:00:00,48.68910583584657,0.0
2020-01-18 05:00:00,43.701668737948566,0.0
2020-01-18 06:00:00,40.68196155972349,43.30654316539273
2020-01-18 07:00:00,47.92050003028081,23.832098926306994
2020-01-18 08:00:00,54.043798062877215,12.828730028013261
2020-01-18 09:00:00,53.62219522518086,29.661270728163455
2020-01-18 10:00:00,36.99696393299212,38.64422795317561
2020-01-18 11:00:00,39.888686491604886,44.13480894689633
2020-01-18 12:00:00,31.251178449038743,12.6465207217095
2020-01-18 13:00:00,36.34495648793619,35.40175733735986
2020-01-18 14:00:00,39.940109759929975,29.857643529744603
2020-01-18 15:00:00,47.866548826172746,23.802938785531307
2020-01-18 16:00:00,47.662853601824125,27.803639540779493
2020-01-18 17:00:00,30.39460877717876,36.68040680455696
2020-01-18 18:00:00,54.54092825209291,12.201974125252097
2020-01-18 19:00:00,51.650662219095,0.0
2020-01-18 20:00:00,41.464675998832305,0.0
2020-01-18 21:00:00,36.34663147875084,0.0
2020-01-18 22:00:00,37.13851767989607,0.0
2020-01-18 23:00:00,53.039153350055145,0.0
2020-01-19 00:00:00,43.41756740605743,0.0
2020-01-19 01:00:00,46.18220308240012,0.0
2020-01-19 02:00:00,41.083245183102036,0.0
2020-01-19 03:00:00,52.033949038887755,0.0
2020-01-19 04:00:00,53.81099754320664,0.0
2020-01-19 05:00:00,42.56215437312842,0.0
2020-01-19 06:00:00,44.1094336001167,30.57834064426032
2020-01-19 07:00:00,37.82518491844363,35.52443715928649
2020-01-19 08:00:00,38.863861247461145,16.17108419340375
2020-01-19 09:00:00,50.90758904739245,26.13943663751295
2020-01-19 10:00:00,41.86702734099982,30.10765266553117
2020-01-19 11:00:00,42.7113568329732,36.19368647220816
2020-01-19 12:00:00,32.25253376750289,19.67510181579748
2020-01-19 13:00:00,49.62083841778262,16.18847316828208
2020-01-19 14:00:00,32.87503104533862,40.32466340089513
2020-01-19 15:00:00,45.213606785259124,18.202192807877257
2020-01-19 16:00:00,44.49981854504183,40.024842437881276
2020-01-19 17:00:00,39.7727537697985,46.280570457995275
2020-01-19 18:00:00,36.31699233132506,29.87336089579333
2020-01-19 19:00:00,48.97527663869751,0.0
2020-01-19 20:00:00,38.543287476613656,0.0
2020-01-19 21:00:00,37.68326208255865,0.0
2020-01-19 22:00:00,52.4161570670895,0.0
2020-01-19 23:00:00,46.39637489853814,0.0
2020-01-20 00:00:00,50.78467168200266,0.0
2020-01-20 01:00:00,42.28714532603556,0.0
2020-01-20 02:00:00,51.719689610972395,0.0
2020-01-20 03:00:00,34.97633487691184,0.0
2020-01-20 04:00:00,45.372374028915765,0.0
2020-01-20 05:00:00,52.67191199781335,0.0
2020-01-20 06:00:00,51.73014095577258,43.440181149488524
2020-01-20 07:00:00,44.78623090753083,23.260116604381977
2020-01-20 08:00:00,36.52632428888122,25.243844667899154
2020-01-20 09:00:00,44.41965509490288,33.965596231084405
2020-01-20 10:00:00,42.545486504560444,35.898010013448484
2020-01-20 11:00:00,47.362230346964765,31.324942369154833
2020-01-20 12:00:00,44.504791210699636,48.533178270806175
2020-01-20 13:00:00,54.30665461368433,47.0336587662033
2020-01-20 14:00:00,33.81533208881492,11.857681261362734
2020-01-20 15:00:00,49.35735403815844,38.833175874161235
2020-01-20 16:00:00,34.91361775685279,48.27481826075372
2020-01-20 17:00:00,51.77459255578566,17.573357500658993
2020-01-20 18:00:00,50.101126734871116,36.500052819640544
2020-01-20 19:00:00,40.266831414030506,0.0
2020-01-20 20:00:00,50.5494042068313,0.0
2020-01-20 21:00:00,42.80227007508886,0.0
2020-01-20 22:00:00,49.00144978629143,0.0
2020-01-20 23:00:00,41.525933953487055,0.0
2020-01-21 00:00:00,52.74210200984157,0.0
2020-01-21 01:00:00,35.300140851717074,0.0
2020-01-21 02:00:00,31.687521913954622,0.0
2020-01-21 03:00:00,37.906454394151076,0.0
2020-01-21 04:00:00,41.70249802363173,0.0
2020-01-21 05:00:00,45.44800382002395,0.0
2020-01-21 06:00:00,36.24492715713616,34.02867569263264
2020-01-21 07:00:00,41.42844003975441,47.012360073423466
2020-01-21 08:00:00,47.28074484773289,14.600922154061662
2020-01-21 09:00:00,44.51890158438284,42.041840136574606
2020-01-21 10:00:00,34.67632167911082,39.160135221705524
2020-01-21 11:00:00,30.557042146507392,30.180429942704635
2020-01-21 12:00:00,39.55898759455272,41.548407979433435
2020-01-21 13:00:00,54.391174992905846,45.968383278889036
2020-01-21 14:00:00,47.590472805720076,40.836079918299504
2020-01-21 15:00:00,34.75693296604384,46.04272899758976
2020-01-21 16:00:00,52.4403883402172,42.569651718134985
2020-01-21 17:00:00,37.35502784356696,15.721820313891758
2020-01-21 18:00:00,49.94466863379506,49.37887152705563
2020-01-21 19:00:00,50.21181514553635,0.0
2020-01-21 20:00:00,31.130870443325176,0.0
2020-01-21 21:00:00,49.318982584750316,0.0
2020-01-21 22:00:00,46.010324537440546,0.0
2020-01-21 23:00:00,53.16882137690638,0.0
2020-01-22 00:00:00,46.88968041497043,0.0
2020-01-22 01:00:00,43.358516482624594,0.0
2020-01-22 02:00:00,41.834686721099715,0.0
2020-01-22 03:00:00,32.04647567499966,0.0
2020-01-22 04:00:00,44.27877082435788,0.0
2020-01-22 05:00:00,31.921259303288174,0.0
2020-01-22 06:00:00,49.97452042078335,23.362119732272724
2020-01-22 07:00:00,37.468994489708315,14.530621025620016
2020-01-22 08:00:00,47.7880710007887,35.08037938737277
